Location,Filename,AQI,AQI_Class
Tamil Nadu,TN_Good_2023-02-22-09.30-3-276.jpg,36,a_Good
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-02- 12.00-2-59.jpg,158,d_Unhealthy
Tamil Nadu,TN_UnFSG_2023-03-02-08.30-1-26.jpg,119,c_Unhealthy_for_Sensitive_Groups
Mumbai,MH_UnFSG_2023-02-15-10.30-1-63.jpg,143,c_Unhealthy_for_Sensitive_Groups
"Biratnagar, Nepal",BIR_UFSG_2023-02-14- 14.30-1-45.jpg,101,c_Unhealthy_for_Sensitive_Groups
"Biratnagar, Nepal",BIR_UNFSG_VF_2023-02-03-16.00-3-16.jpg,141,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_SEV_2023-02-20-08.30-1-35.jpg,331,f_Severe
Bengaluru,BENGR_Mod_2023-02-23-08.30-1-91.jpg,97,b_Moderate
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-02- 1700-3-47.jpg,156,d_Unhealthy
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-02- 12.00-3-52.jpg,158,d_Unhealthy
"ITO, Delhi",DEL_VUnH_2023-02-16-14.30-1-91.jpg,245,e_Very_Unhealthy
Mumbai,MH_UN_2023-03-16-11.00-1-176.jpg,159,d_Unhealthy
"Biratnagar, Nepal",BIR_UH_2023-03-16-12.30-3-127.jpg,154,d_Unhealthy
"Biratnagar, Nepal",BIR_MOD_2023-02-13-09.30-3-56.jpg,91,b_Moderate
Tamil Nadu,TN_UN_2023-03-06-09.00-1-61.jpg,161,d_Unhealthy
"ITO, Delhi",DEL_SEV_2023-02-20-14.00-2-256.jpg,363,f_Severe
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1729.jpg,230,e_Very_Unhealthy
"ITO, Delhi",DEL_SEV_2023-02-22-14.00-2-166.jpg,450,f_Severe
Bengaluru,BENGR_UHFSG_2023-02-15-14.30-1-22.jpg,103,c_Unhealthy_for_Sensitive_Groups
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1409.jpg,230,e_Very_Unhealthy
"Knowledge park, Greater Noida",UP_UN_2023-03-01-08.30-1-205.jpg,199,d_Unhealthy
"ITO, Delhi",DEL_UnH_2023-02-15-11.30-1-40.jpg,179,d_Unhealthy
"Biratnagar, Nepal",BIR_MOD_2023-02-13-09.30-1-37.jpg,91,b_Moderate
Bengaluru,BENGR_Mod_2023-02-23-08.30-1-236.jpg,97,b_Moderate
"Biratnagar, Nepal",BRI_Un_2023-02-02- 12.00-2.jpg,158,d_Unhealthy
Mumbai,MH_Good_2023-03-23-17.00-1-106.jpg,47,a_Good
"Knowledge park, Greater Noida",UP_SEV_2023-02-18-11.00-1-107.jpg,320,f_Severe
Tamil Nadu,TN_Good_2023-02-20-08.30-1-8.jpg,37,a_Good
Bengaluru,BENGR_Good_2023-02-28-08.30-1-496.jpg,37,a_Good
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-02- 1700-2-31.jpg,156,d_Unhealthy
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-02- 12.00-1-39.jpg,158,d_Unhealthy
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-03- 10.00-2-26.jpg,163,d_Unhealthy
"Knowledge park, Greater Noida",UP_VUN_2023-03-02-09.00-1-757.jpg,223,e_Very_Unhealthy
Bengaluru,BENGR_Good_2023-02-27-08.30-1-371.jpg,47,a_Good
"Biratnagar, Nepal",BIR_UH_2023-03-16-12.30-3-211.jpg,154,d_Unhealthy
Mumbai,MH_UnFSG_2023-02-15-10.30-1-23.jpg,143,c_Unhealthy_for_Sensitive_Groups
Mumbai,MH_VUN_2023-03-05-08.30-2-156.jpg,284,e_Very_Unhealthy
Mumbai,MH_UH_2023-02-10-14.30-1-85.jpg,160,d_Unhealthy
"Biratnagar, Nepal",BIR_UNFSG_VF_2023-02-03-16.00-2-101.jpg,141,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-24-08.30-1-265.jpg,141,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_Good_2023-03-25-08.30-1-80.jpg,32,a_Good
"Biratnagar, Nepal",BIR_MOD_2023-02-13-09.30-1-35.jpg,91,b_Moderate
"Dimapur, Nagaland",Dimapur_UHFSG_2023-02-02- 09.00-1-54.jpg,103,c_Unhealthy_for_Sensitive_Groups
"Biratnagar, Nepal",BRI_Un_2023-02-02-1700-15.jpg,156,d_Unhealthy
"ITO, Delhi",DEL_SEV_2023-02-22-14.00-1-71.jpg,450,f_Severe
"ITO, Delhi",DEL_UnH_2023-02-15-11.30-1-22.jpg,179,d_Unhealthy
Tamil Nadu,TN_UnFSG_2023-03-03-09.00-1-31.jpg,121,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_UnFSG_2023-03-08-08.30-1-21.jpg,106,c_Unhealthy_for_Sensitive_Groups
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-02- 12.00-2-62.jpg,158,d_Unhealthy
"ITO, Delhi",DEL_VUnH_2023-02-16-14.00-3-52.jpg,268,e_Very_Unhealthy
Mumbai,MH_Good_2023-03-22-18.00-1-343.jpg,47,a_Good
"ITO, Delhi",DEL_VUnH_2023-02-16-14.00-3-17.jpg,268,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-45.jpg,281,e_Very_Unhealthy
Mumbai,MH_Good_2023-03-22-11.00-1-8.jpg,49,a_Good
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-58.jpg,281,e_Very_Unhealthy
"Knowledge park, Greater Noida",UP_SEV_2023-02-18-11.00-1-51.jpg,320,f_Severe
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-473.jpg,230,e_Very_Unhealthy
Tamil Nadu,TN_Good_2023-02-27-16.30-2-6.jpg,43,a_Good
"ITO, Delhi",DEL_VUnH_2023-02-16-17.00-2-97.jpg,293,e_Very_Unhealthy
Mumbai,MH_UH_2023-02-11-03.30-2-35.jpg,154,d_Unhealthy
"Knowledge park, Greater Noida",UP_VUN_2023-03-02-09.00-1-153.jpg,223,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-4481.jpg,230,e_Very_Unhealthy
"Biratnagar, Nepal",BIR_UNFSG_VF_2023-02-03-15.00-3-61.jpg,141,c_Unhealthy_for_Sensitive_Groups
Mumbai,MH_UH_2023-02-19-12.00-1-71.jpg,160,d_Unhealthy
"Knowledge park, Greater Noida",UP_SEV_2023-02-20-08.30-1-43.jpg,331,f_Severe
"ITO, Delhi",DEL_VUnH_2023-02-16-17.00-2-123.jpg,293,e_Very_Unhealthy
"ITO, Delhi",DEL_VUnH_2023-02-16-14.00-3-40.jpg,268,e_Very_Unhealthy
"Biratnagar, Nepal",BIR_UH_2023-03-16-12.30-1-232.jpg,154,d_Unhealthy
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-03- 10.00-3-14.jpg,163,d_Unhealthy
Tamil Nadu,TN_UNH_2023-02-03-13.30-1-24.jpg,167,d_Unhealthy
Mumbai,MH_UN_2023-03-15-15.00-1-85.jpg,162,d_Unhealthy
Bengaluru,BENGR_Mod_2023-03-09-08.30-1-181.jpg,51,b_Moderate
"ITO, Delhi",DEL_SEV_2023-02-07-14.00-2-23.jpg,449,f_Severe
Bengaluru,BENGR_UHFSG_2023-02-05-08.30-1-25.jpg,111,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_Mod_2023-02-21-08.30-1-76.jpg,56,b_Moderate
Mumbai,MH_Good_2023-03-23-17.00-1-400.jpg,47,a_Good
"Knowledge park, Greater Noida",UP_VUN_2023-02-27-10.30-1-249.jpg,299,e_Very_Unhealthy
Tamil Nadu,TN_UnFSG_2023-03-02-08.30-1-186.jpg,119,c_Unhealthy_for_Sensitive_Groups
Mumbai,MH_Good_2023-03-22-11.00-1-309.jpg,49,a_Good
Mumbai,MH_UH_2023-02-10-14.30-1-74.jpg,160,d_Unhealthy
"Biratnagar, Nepal",BIR_MOD_2023-02-13-09.30-4-54.jpg,91,b_Moderate
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-793.jpg,230,e_Very_Unhealthy
"Biratnagar, Nepal",BIR_MOD_2023-02-13-09.30-1.jpg,91,b_Moderate
Bengaluru,BENGR_Good_2023-03-25-08.30-1-47.jpg,32,a_Good
"Knowledge park, Greater Noida",UP_SEV_2023-02-18-11.00-1-90.jpg,320,f_Severe
"Knowledge park, Greater Noida",UP_SEV_2023-02-18-11.00-1-89.jpg,320,f_Severe
Bengaluru,BENGR_Mod_2023-03-13-08.30-1-246.jpg,53,b_Moderate
"ITO, Delhi",DEL_SEV_2023-02-20-14.00-3-196.jpg,363,f_Severe
Mumbai,MH_UH_2023-02-02- 09.30-1-100.jpg,182,d_Unhealthy
"ITO, Delhi",DEL_VUnH_2023-02-16-17.00-1-66.jpg,293,e_Very_Unhealthy
"Dimapur, Nagaland",Dimapur_MOD_2023-02-10-08.30-2-69.jpg,63,b_Moderate
Mumbai,MH_UH_2023-02-03- 09.30-1-4.jpg,162,d_Unhealthy
Bengaluru,BENGR_Mod_2023-02-21-08.30-1-476.jpg,56,b_Moderate
"ITO, Delhi",DEL_SEV_2023-02-17-13.00-1-75.jpg,372,f_Severe
Mumbai,MH_Good_2023-03-22-18.00-1-73.jpg,47,a_Good
"Biratnagar, Nepal",BIR_UNFSG_VF_2023-02-03-16.00-1-91.jpg,141,c_Unhealthy_for_Sensitive_Groups
Mumbai,MH_UN_2023-03-16-11.00-2.jpg,159,d_Unhealthy
"Knowledge park, Greater Noida",UP_VUN_2023-03-02-09.00-1-673.jpg,223,e_Very_Unhealthy
"ITO, Delhi",DEL_UnH_2023-02-15-11.30-2-46.jpg,179,d_Unhealthy
"ITO, Delhi",DEL_SEV_2023-02-20-14.00-2-126.jpg,363,f_Severe
Mumbai,MH_UnFSG_2023-02-15-10.30-1.jpg,143,c_Unhealthy_for_Sensitive_Groups
Mumbai,MH_UH_2023-02-02- 09.30-1-86.jpg,182,d_Unhealthy
"Biratnagar, Nepal",BIR_MOD_2023-02-13-09.30-2-55.jpg,91,b_Moderate
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-02- 12.00-1-23.jpg,158,d_Unhealthy
Mumbai,MH_UN_2023-03-02-08.00-1-271.jpg,156,d_Unhealthy
"Knowledge park, Greater Noida",UP_VUN_2023-02-27-10.30-1-113.jpg,299,e_Very_Unhealthy
"Knowledge park, Greater Noida",UP_VUN_2023-03-02-09.00-1-161.jpg,223,e_Very_Unhealthy
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-02- 15.00-3-34.jpg,156,d_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-2241.jpg,230,e_Very_Unhealthy
"Biratnagar, Nepal",BIR_MOD_2023-02-13-09.30-2-44.jpg,91,b_Moderate
"Biratnagar, Nepal",BIR_MOD_2023-02-13-09.30-4-8.jpg,91,b_Moderate
Tamil Nadu,TN_Good_2023-02-21-08.30-3-111.jpg,29,a_Good
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-128.jpg,281,e_Very_Unhealthy
"Knowledge park, Greater Noida",UP_UN_2023-03-01-08.30-1-237.jpg,199,d_Unhealthy
Mumbai,MH_UN_2023-03-12-13.00-1-435.jpg,156,d_Unhealthy
"Biratnagar, Nepal",BRI_Un_2023-02-02-1700-7.jpg,156,d_Unhealthy
"Knowledge park, Greater Noida",UP_SEV_2023-02-20-08.30-1-74.jpg,331,f_Severe
"Knowledge park, Greater Noida",UP_SEV_2023-02-20-08.30-1-30.jpg,331,f_Severe
"ITO, Delhi",DEL_SEV_2023-02-20-14.00-3-256.jpg,363,f_Severe
Bengaluru,BENGR_Mod_2023-02-21-08.30-1-346.jpg,56,b_Moderate
Mumbai,MH_UH_2023-02-02- 09.30-1-48.jpg,182,d_Unhealthy
"ITO, Delhi",DEL_SEV_2023-02-17-13.00-2-14.jpg,372,f_Severe
Bengaluru,BENGR_Mod_2023-03-06-08.30-1-331.jpg,68,b_Moderate
Tamil Nadu,TN_Good_2023-02-22-09.30-3-161.jpg,36,a_Good
"Knowledge park, Greater Noida",UP_SEV_2023-02-18-14.30-1-69.jpg,331,f_Severe
Bengaluru,BENGR_Mod_2023-03-06-08.30-1-121.jpg,68,b_Moderate
Tamil Nadu,TN_UnFSG_2023-03-09-09.00-2-151.jpg,134,c_Unhealthy_for_Sensitive_Groups
"Biratnagar, Nepal",BIR_MOD_2023-02-13-09.30-1-9.jpg,91,b_Moderate
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-02- 12.00-3-60.jpg,158,d_Unhealthy
Tamil Nadu,TN_UN_2023-03-06-09.00-2-211.jpg,161,d_Unhealthy
Tamil Nadu,TN_Good_2023-02-21-08.30-1-121.jpg,29,a_Good
Tamil Nadu,TN_UnFSG_2023-03-02-08.30-2-101.jpg,119,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_Mod_2023-02-23-08.30-1-126.jpg,97,b_Moderate
Mumbai,MH_UnFSG_2023-02-17-13.00-2-59.jpg,140,c_Unhealthy_for_Sensitive_Groups
Mumbai,MH_UH_2023-02-14-11.30-1-64.jpg,160,d_Unhealthy
Mumbai,MH_VUN_2023-03-05-08.30-1-41.jpg,284,e_Very_Unhealthy
"Knowledge park, Greater Noida",UP_VUN_2023-03-02-09.00-1-657.jpg,223,e_Very_Unhealthy
Mumbai,MH_UnFSG_2023-03-10-16.00-1-126.jpg,141,c_Unhealthy_for_Sensitive_Groups
Mumbai,MH_UH_2023-02-19-12.00-1-17.jpg,160,d_Unhealthy
Mumbai,MH_Mod_2023-03-21-15.00-1-379.jpg,92,b_Moderate
Mumbai,MH_UnFSG_2023-02-23-11.00-1-51.jpg,130,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_Mod_2023-03-01-08.30-1-6.jpg,70,b_Moderate
Bengaluru,BENGR_Mod_2023-03-01-08.30-1-301.jpg,70,b_Moderate
Mumbai,MH_UH_2023-02-18-11.00-1-65.jpg,151,d_Unhealthy
Mumbai,MH_VUN_2023-02-24-15.00-1-326.jpg,202,e_Very_Unhealthy
"Biratnagar, Nepal",BIR_MOD_2023-02-13-09.30-1-30.jpg,91,b_Moderate
Mumbai,MH_UH_2023-02-02- 09.30-1-99.jpg,182,d_Unhealthy
Mumbai,MH_VUN_2023-02-24-15.00-1-301.jpg,202,e_Very_Unhealthy
"ITO, Delhi",DEL_VUnH_2023-02-16-14.30-1-159.jpg,245,e_Very_Unhealthy
"Biratnagar, Nepal",BIR_UFSG_2023-02-14- 14.30-2-49.jpg,101,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_UHFSG_2023-03-06-11.30-1-277.jpg,104,c_Unhealthy_for_Sensitive_Groups
"ITO, Delhi",DEL_VUnH_2023-02-16-17.00-1-49.jpg,293,e_Very_Unhealthy
"Dimapur, Nagaland",Dimapur_UHFSG_2023-02-02- 09.00-2-27.jpg,103,c_Unhealthy_for_Sensitive_Groups
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-3185.jpg,230,e_Very_Unhealthy
Bengaluru,BENGR_Mod_2023-02-23-08.30-1-16.jpg,97,b_Moderate
"ITO, Delhi",DEL_SEV_2023-02-20-14.00-3-31.jpg,363,f_Severe
Bengaluru,BENGR_Good_2023-02-19-08.30-1-25.jpg,41,a_Good
"ITO, Delhi",DEL_SEV_2023-02-17-13.00-2-71.jpg,372,f_Severe
Bengaluru,BENGR_Mod_2023-03-01-08.30-1-166.jpg,70,b_Moderate
"ITO, Delhi",DEL_VUnH_2023-02-16-14.30-1-45.jpg,245,e_Very_Unhealthy
"Knowledge park, Greater Noida",UP_VUN_2023-03-02-09.00-1-141.jpg,223,e_Very_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-1481.jpg,230,e_Very_Unhealthy
"ITO, Delhi",DEL_UnH_2023-02-15-11.30-2-35.jpg,179,d_Unhealthy
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-02- 15.00-4-15.jpg,156,d_Unhealthy
"ITO, Delhi",DL_VUNH_2023-02-04-17.00-1-5.jpg,281,e_Very_Unhealthy
"ITO, Delhi",DEL_SEV_2023-02-17-13.00-2-38.jpg,372,f_Severe
"Knowledge park, Greater Noida",UP_UN_2023-03-01-08.30-1-165.jpg,199,d_Unhealthy
"ITO, Delhi",DEL_VUnH_2023-02-16-17.00-1-44.jpg,293,e_Very_Unhealthy
Bengaluru,BENGR_Mod_2023-03-13-08.30-1-211.jpg,53,b_Moderate
Tamil Nadu,TN_Good_2023-02-20-08.30-1-3.jpg,37,a_Good
Tamil Nadu,TN_UnFSG_2023-03-01-08.30-1-36.jpg,111,c_Unhealthy_for_Sensitive_Groups
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-4745.jpg,230,e_Very_Unhealthy
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-02- 15.00-2-21.jpg,156,d_Unhealthy
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-02- 1700-3-59.jpg,156,d_Unhealthy
Tamil Nadu,TN_Good_2023-03-21-08.30-1-99.jpg,27,a_Good
"ITO, Delhi",DEL_SEV_2023-02-17-13.00-1-86.jpg,372,f_Severe
"Knowledge park, Greater Noida",UP_VUN_2023-03-02-09.00-1-169.jpg,223,e_Very_Unhealthy
Tamil Nadu,TN_UNH_2023-02-03-12.30-1-29.jpg,150,d_Unhealthy
Tamil Nadu,TN_Good_2023-02-22-09.30-3-56.jpg,36,a_Good
"ITO, Delhi",DEL_VUnH_2023-02-16-14.00-2-20.jpg,268,e_Very_Unhealthy
Mumbai,MH_Good_2023-03-22-18.00-5.jpg,47,a_Good
Tamil Nadu,TN_Good_2023-02-22-09.30-1-226.jpg,36,a_Good
Mumbai,MH_Good_2023-03-23-17.00-1-127.jpg,47,a_Good
"ITO, Delhi",DEL_VUnH_2023-02-16-14.30-1-101.jpg,245,e_Very_Unhealthy
"Biratnagar, Nepal",BIR_UNFSG_VF_2023-02-03-16.00-1-69.jpg,141,c_Unhealthy_for_Sensitive_Groups
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-03- 10.00-1-47.jpg,163,d_Unhealthy
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-873.jpg,230,e_Very_Unhealthy
"ITO, Delhi",DEL_VUH_2023-02-04-17.00-2-70.jpg,281,e_Very_Unhealthy
Tamil Nadu,TN_Good_2023-02-23-08.30-1-41.jpg,43,a_Good
"Biratnagar, Nepal",BIR_UFSG_2023-02-14- 14.30-2-31.jpg,101,c_Unhealthy_for_Sensitive_Groups
Mumbai,MH_UH_2023-02-11-03.30-2-62.jpg,154,d_Unhealthy
Tamil Nadu,TN_UN_2023-03-11-08.00-1-121.jpg,152,d_Unhealthy
Tamil Nadu,TN_MOD_2023-02-09-08.30-2-14.jpg,78,b_Moderate
"ITO, Delhi",DEL_VUnH_2023-02-16-17.00-2-37.jpg,293,e_Very_Unhealthy
"Biratnagar, Nepal",BIR_UNFSG_VF_2023-02-03-15.00-3-50.jpg,141,c_Unhealthy_for_Sensitive_Groups
"New Ind Town, Faridabad",HAR_VUN_2022-10-02-10.00-1-4281.jpg,230,e_Very_Unhealthy
Bengaluru,BENGR_Mod_2023-03-06-08.30-1-571.jpg,68,b_Moderate
"Biratnagar, Nepal",BIR_UNFSG_VF_2023-02-03-16.00-3-26.jpg,141,c_Unhealthy_for_Sensitive_Groups
Mumbai,MH_UN_2023-03-15-15.00-2.jpg,162,d_Unhealthy
Mumbai,MH_UnFSG_2023-03-10-16.00-1-246.jpg,141,c_Unhealthy_for_Sensitive_Groups
"ITO, Delhi",DEL_SEV_2023-02-20-14.00-1-356.jpg,363,f_Severe
Bengaluru,BENGR_Mod_2023-03-09-08.30-1-76.jpg,51,b_Moderate
"ITO, Delhi",DEL_VUnH_2023-02-16-17.00-1-98.jpg,293,e_Very_Unhealthy
"ITO, Delhi",DEL_VUnH_2023-02-16-17.00-1-146.jpg,293,e_Very_Unhealthy
Mumbai,MH_UN_2023-03-15-15.00-8.jpg,162,d_Unhealthy
Mumbai,MH_VUN_2023-02-25-10.00-1-91.jpg,206,e_Very_Unhealthy
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-02- 12.00-1-71.jpg,158,d_Unhealthy
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-02- 12.00-1-75.jpg,158,d_Unhealthy
"Biratnagar, Nepal",BIR_UH_2023-03-16-12.30-2-1.jpg,154,d_Unhealthy
"Knowledge park, Greater Noida",UP_UHFSG_2023-02-24-08.30-1-241.jpg,141,c_Unhealthy_for_Sensitive_Groups
"Knowledge park, Greater Noida",UP_VUN_2023-03-02-09.00-1-529.jpg,223,e_Very_Unhealthy
"Biratnagar, Nepal",BIR_UNFSG_VF_2023-02-03-15.00-3-58.jpg,141,c_Unhealthy_for_Sensitive_Groups
Mumbai,MH_Mod_2023-03-21-15.00-1-22.jpg,92,b_Moderate
Tamil Nadu,TN_UNH_2023-02-03-12.30-1-1.jpg,150,d_Unhealthy
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-02- 15.00-4-22.jpg,156,d_Unhealthy
"Knowledge park, Greater Noida",UP_UN_2023-03-01-08.30-1-281.jpg,199,d_Unhealthy
Bengaluru,BENGR_Good_2023-02-28-08.30-1-546.jpg,37,a_Good
"Biratnagar, Nepal",BIR_UH_2023-03-16-12.30-3-204.jpg,154,d_Unhealthy
Tamil Nadu,TN_UN_2023-03-06-09.00-2-166.jpg,161,d_Unhealthy
Tamil Nadu,TN_Good_2023-02-23-08.30-2-226.jpg,43,a_Good
"ITO, Delhi",DEL_SEV_2023-02-07-14.00-1-71.jpg,449,f_Severe
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-03- 10.00-1-33.jpg,163,d_Unhealthy
Tamil Nadu,TN_MOD_2023-02-09-08.30-1-14.jpg,78,b_Moderate
Tamil Nadu,TN_UN_2023-03-06-09.00-2-141.jpg,161,d_Unhealthy
"ITO, Delhi",DEL_VUnH_2023-02-16-17.00-2-36.jpg,293,e_Very_Unhealthy
Bengaluru,BENGR_Good_2023-02-28-08.30-1-516.jpg,37,a_Good
"Knowledge park, Greater Noida",UP_VUN_2023-03-02-09.00-1-1.jpg,223,e_Very_Unhealthy
Tamil Nadu,TN_MOD_2023-02-09-08.30-2-24.jpg,78,b_Moderate
"Biratnagar, Nepal",BRI_UFSG_2023-02-03- 15.00-11.jpg,141,c_Unhealthy_for_Sensitive_Groups
Mumbai,MH_UH_2023-02-14-11.30-1-6.jpg,160,d_Unhealthy
Tamil Nadu,TN_Good_2023-02-22-09.30-2-61.jpg,36,a_Good
Mumbai,MH_UnFSG_2023-03-10-16.00-1-111.jpg,141,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_Mod_2023-02-24-08.30-1-6.jpg,68,b_Moderate
Tamil Nadu,TN_UnFSG_2023-03-01-08.30-1-31.jpg,111,c_Unhealthy_for_Sensitive_Groups
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-02- 12.00-1-37.jpg,158,d_Unhealthy
Mumbai,MH_UnFSG_2023-03-10-16.00-2.jpg,141,c_Unhealthy_for_Sensitive_Groups
"Dimapur, Nagaland",Dimapur_UHFSG_2023-02-02- 09.00-2-8.jpg,103,c_Unhealthy_for_Sensitive_Groups
Mumbai,MH_UnFSG_2023-03-18-11.00-1-92.jpg,114,c_Unhealthy_for_Sensitive_Groups
Mumbai,MH_Good_2023-03-22-11.00-1-1.jpg,49,a_Good
Bengaluru,BENGR_Good_2023-02-28-08.30-1-561.jpg,37,a_Good
Bengaluru,BENGR_Good_2023-03-25-08.30-1-83.jpg,32,a_Good
"Dimapur, Nagaland",Dimapur_MOD_2023-02-10-08.30-1-5.jpg,63,b_Moderate
"ITO, Delhi",DEL_SEV_2023-02-22-14.00-2-136.jpg,450,f_Severe
Bengaluru,BENGR_Mod_2023-02-25-08.30-1-156.jpg,73,b_Moderate
"ITO, Delhi",DEL_VUnH_2023-02-16-17.00-2-117.jpg,293,e_Very_Unhealthy
Mumbai,MH_VUN_2023-02-25-10.00-1-281.jpg,206,e_Very_Unhealthy
"ITO, Delhi",DEL_SEV_2023-02-20-14.00-1-191.jpg,363,f_Severe
"Biratnagar, Nepal",BIR_UNFSG_VF_2023-02-03-15.00-2-3.jpg,141,c_Unhealthy_for_Sensitive_Groups
Mumbai,MH_Mod_2023-03-21-15.00-1-71.jpg,92,b_Moderate
Tamil Nadu,TN_UN_2023-03-11-08.00-1.jpg,152,d_Unhealthy
"ITO, Delhi",DEL_VUnH_2023-02-16-14.30-1-57.jpg,245,e_Very_Unhealthy
Mumbai,MH_UnFSG_2023-02-15-10.30-3.jpg,143,c_Unhealthy_for_Sensitive_Groups
Tamil Nadu,TN_Good_2023-03-21-08.30-2-25.jpg,27,a_Good
"Biratnagar, Nepal",BIR_MOD_2023-02-13-09.30-4-19.jpg,91,b_Moderate
"Biratnagar, Nepal",BIR_UNFSG_VF_2023-02-03-15.00-3-4.jpg,141,c_Unhealthy_for_Sensitive_Groups
Mumbai,MH_UN_2023-03-15-15.00-1-274.jpg,162,d_Unhealthy
"ITO, Delhi",DEL_VUnH_2023-02-16-14.30-1-67.jpg,245,e_Very_Unhealthy
Mumbai,MH_UnFSG_2023-02-17-19.00-2-31.jpg,145,c_Unhealthy_for_Sensitive_Groups
Tamil Nadu,TN_UnFSG_2023-03-03-09.00-2-116.jpg,121,c_Unhealthy_for_Sensitive_Groups
Bengaluru,BENGR_Good_2023-02-28-08.30-1-51.jpg,37,a_Good
Bengaluru,BENGR_Mod_2023-02-23-08.30-1-396.jpg,97,b_Moderate
Bengaluru,BENGR_Mod_2023-03-04-08.30-1-336.jpg,71,b_Moderate
Tamil Nadu,TN_Good_2023-02-22-09.30-3-111.jpg,36,a_Good
"ITO, Delhi",DEL_SEV_2023-02-20-14.00-1-601.jpg,363,f_Severe
"Biratnagar, Nepal",BIR_MOD_2023-02-13-09.30-4-36.jpg,91,b_Moderate
"Knowledge park, Greater Noida",UP_VUN_2023-03-02-09.00-1-357.jpg,223,e_Very_Unhealthy
"ITO, Delhi",DEL_VUnH_2023-02-16-14.30-1-182.jpg,245,e_Very_Unhealthy
Tamil Nadu,TN_UN_2023-03-06-09.00-2-41.jpg,161,d_Unhealthy
"Biratnagar, Nepal",BIR_UNFSG_VF_2023-02-03-16.00-3-63.jpg,141,c_Unhealthy_for_Sensitive_Groups
"Biratnagar, Nepal",BIR_UH_2023-03-16-12.30-3-183.jpg,154,d_Unhealthy
"Biratnagar, Nepal",BIR_MOD_2023-02-13-09.30-2-57.jpg,91,b_Moderate
Bengaluru,BENGR_Mod_2023-03-13-08.30-1-323.jpg,53,b_Moderate
Tamil Nadu,TN_UnFSG_2023-03-03-09.00-2-246.jpg,121,c_Unhealthy_for_Sensitive_Groups
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-02- 15.00-3-55.jpg,156,d_Unhealthy
"ITO, Delhi",DEL_SEV_2023-02-07-14.00-1-98.jpg,449,f_Severe
"Biratnagar, Nepal",BIR_UNH_VF_2023-02-02- 12.00-2-82.jpg,158,d_Unhealthy
"ITO, Delhi",DEL_SEV_2023-02-16-18.00-2-118.jpg,330,f_Severe
"Biratnagar, Nepal",BRI_Un_2023-02-09-08.00-15.jpg,171,d_Unhealthy
Mumbai,MH_Mod_2023-03-21-15.00-5.jpg,92,b_Moderate
"ITO, Delhi",DEL_VUnH_2023-02-16-17.00-1-95.jpg,293,e_Very_Unhealthy
Mumbai,MH_VUN_2023-03-05-08.30-1-26.jpg,284,e_Very_Unhealthy
